PGPR,Dpi,Rep,Gene,Cq
S. marcescens,1,9,ICS1,26.05
S. marcescens,1,7,OPR3,27.82
S. marcescens,1,8,OPR3,27.99
S. marcescens,1,9,OPR3,27.77
S. marcescens,4,7,RdR1,27.32
S. marcescens,4,8,RdR1,27.15
S. marcescens,4,9,RdR1,27.38
S. marcescens,4,7,ICS1,24.98
S. marcescens,4,8,ICS1,25.1
S. marcescens,4,9,ICS1,25.12
S. marcescens,4,7,OPR3,27.39
S. marcescens,4,8,OPR3,27.23
S. marcescens,4,9,OPR3,27.46
S. marcescens,7,7,RdR1,27.4
S. marcescens,7,8,RdR1,27.54
S. marcescens,7,9,RdR1,28.08
S. marcescens,7,7,ICS1,24.74
S. marcescens,7,8,ICS1,24.82
S. marcescens,7,9,ICS1,24.77
S. marcescens,7,7,OPR3,27.15
S. marcescens,7,8,OPR3,27.26
S. marcescens,7,9,OPR3,27.44
B. subtilis,1,7,RdR1,26.83
B. subtilis,1,8,RdR1,27.06
B. subtilis,1,9,RdR1,26.92
B. subtilis,1,7,ICS1,26.16
B. subtilis,1,8,ICS1,26.23
B. subtilis,1,9,ICS1,26.2
B. subtilis,1,7,OPR3,27.24
B. subtilis,1,8,OPR3,27.28
B. subtilis,1,9,OPR3,27.36
B. subtilis,4,7,RdR1,27.97
B. subtilis,4,8,RdR1,27.88
B. subtilis,4,9,RdR1,27.74
B. subtilis,4,7,ICS1,24.55
B. subtilis,4,8,ICS1,24.48
B. subtilis,4,9,ICS1,24.39
B. subtilis,4,7,OPR3,27.49
B. subtilis,4,8,OPR3,27.39
B. subtilis,4,9,OPR3,27.48
B. subtilis,7,7,RdR1,27.35
B. subtilis,7,8,RdR1,27.29
B. subtilis,7,9,RdR1,27.32
B. subtilis,7,7,ICS1,24.35
B. subtilis,7,8,ICS1,24.25
B. subtilis,7,9,ICS1,24.44
B. subtilis,7,7,OPR3,27.03
B. subtilis,7,8,OPR3,27.27
B. subtilis,7,9,OPR3,27.28
Control,1,7,RdR1,27.91
Control,1,8,RdR1,28.03
Control,1,9,RdR1,27.8
Control,1,7,ICS1,25.34
Control,1,8,ICS1,25.33
Control,1,9,ICS1,25.54
Control,1,7,OPR3,27.94
Control,1,8,OPR3,27.86
Control,1,9,OPR3,27.88
Control,4,7,RdR1,26.69
Control,4,8,RdR1,26.72
Control,4,9,RdR1,26.76
Control,4,7,ICS1,23.66
Control,4,8,ICS1,23.62
Control,4,9,ICS1,23.85
Control,4,7,OPR3,26.47
Control,4,8,OPR3,26.35
Control,4,9,OPR3,26.37
Control,7,7,RdR1,27.55
Control,7,8,RdR1,27.53
Control,7,9,RdR1,27.48
Control,7,7,ICS1,26.2
Control,7,8,ICS1,26.23
Control,7,9,ICS1,26.13
Control,7,7,OPR3,27.75
Control,7,8,OPR3,27.85
Control,7,9,OPR3,28.05
